target_month,permno,ticker,company_name,weight,ret_exc_lead1m,pred
2023-04-30,21020,AAL,AMERICAN AIRLINES GROUP INC,-0.01,-0.078894,-0.005093289230093426
2023-04-30,81740,SBGI,SINCLAIR BROADCAST GROUP INC,-0.01,0.155451,-0.005101644232019231
2023-04-30,62341,PDCE,P D C ENERGY INC,-0.01,0.009916000000000001,-0.005157055259878153
2023-04-30,20193,AI,C3 AI INC,-0.01,-0.472809,-0.005209187123548316
2023-04-30,89134,OVV,OVINTIV INC,-0.01,-0.00364,-0.005220763832738784
2023-04-30,26403,DIS,DISNEY WALT CO,-0.01,0.020028999999999998,-0.005355547675638428
2023-04-30,91403,KALU,KAISER ALUMINUM CORP,-0.01,-0.11190900000000001,-0.005496352344844904
2023-04-30,22551,FNGR,FINGERMOTION INC,-0.01,0.15636,-0.005643193543756147
2023-04-30,17251,NINE,NINE ENERGY SERVICES INC,-0.01,-0.309395,-0.005659861793461342
2023-04-30,85913,MAR,MARRIOTT INTERNATIONAL INC NEW,-0.01,0.016235,-0.005770055148893871
2023-04-30,13124,VTLE,VITAL ENERGY INC,-0.01,0.018099,-0.005856220969282214
2023-04-30,85272,AEHR,AEHR TEST SYSTEMS,-0.01,-0.205768,-0.005969007643001957
2023-04-30,21608,GXO,G X O LOGISTICS INC,-0.01,0.049273000000000004,-0.006143503151618946
2023-04-30,11850,XOM,EXXON MOBIL CORP,-0.01,0.075514,-0.006181896331888663
2023-04-30,76712,AES,A E S CORP,-0.01,-0.014192,-0.006692501564450977
2023-04-30,16655,CVNA,CARVANA CO,-0.01,-0.294753,-0.006743563024032289
2023-04-30,20391,TPL,TEXAS PACIFIC LAND CORP,-0.01,-0.134955,-0.00683871131812947
2023-04-30,12473,KNX,KNIGHT SWIFT TRANSPORT HDLGS INC,-0.01,-0.008235,-0.007066652924956776
2023-04-30,21325,PLL,PIEDMONT LITHIUM INC,-0.01,-0.046105,-0.007204882773459679
2023-04-30,79444,TALO,TALOS ENERGY INC,-0.01,-0.085176,-0.0072966633799238945
2023-04-30,20787,BZFD,BUZZFEED INC,-0.01,-0.528861,-0.007484713563942645
2023-04-30,19751,LCID,LUCID GROUP INC,-0.01,-0.016078,-0.007633759175960568
2023-04-30,20161,CHRD,CHORD ENERGY CORP,-0.01,0.053789000000000003,-0.007769684053874371
2023-04-30,21597,PECO,PHILLIPS EDISON & COMPANY INC,-0.01,-0.033843,-0.007822336708703052
2023-04-30,17478,SPGI,S & P GLOBAL INC,-0.01,0.048018000000000005,-0.008018923183254147
2023-04-30,14541,CVX,CHEVRON CORP NEW,-0.01,0.029578999999999998,-0.008309589971926457
2023-04-30,22085,PTLO,PORTILLOS INC,-0.01,0.008059,-0.008472779550179084
2023-04-30,19539,CANO,CANO HEALTH INC,-0.01,0.271085,-0.008507954731086785
2023-04-30,19098,HESM,HESS MIDSTREAM L P,-0.01,0.010182,-0.009090116379980225
2023-04-30,16824,KALA,KALA PHARMACEUTICALS INC,-0.01,0.044201000000000004,-0.009131424430616293
2023-04-30,34833,OXY,OCCIDENTAL PETROLEUM CORP,-0.01,-0.018056,-0.009277933319283256
2023-04-30,13641,FANG,DIAMONDBACK ENERGY INC,-0.01,0.048369,-0.009691857609063327
2023-04-30,16529,ROCC,RANGER OIL CORP,-0.01,0.005175,-0.010056645954770035
2023-04-30,19136,MCOM,MICROMOBILITY COM INC,-0.01,-0.6894319999999999,-0.010239981336446885
2023-04-30,17973,PRVB,PROVENTION BIO INC,-0.01,0.033704000000000005,-0.010358741028893339
2023-04-30,16736,VST,VISTRA CORP,-0.01,-0.009472999999999999,-0.010506776120482795
2023-04-30,12788,KOS,KOSMOS ENERGY LTD DE,-0.01,-0.143425,-0.010559568458280282
2023-04-30,15313,EVA,ENVIVA INC,-0.01,-0.25917999999999997,-0.010578824477449131
2023-04-30,19577,RKT,ROCKET COMPANIES INC,-0.01,-0.020196000000000002,-0.010812736555987476
2023-04-30,19752,DEN,DENBURY INC,-0.01,0.061977,-0.010907950993287672
2023-04-30,39490,APA,A P A CORP,-0.01,0.025044999999999998,-0.010945666280429265
2023-04-30,22088,FLNC,FLUENCE ENERGY INC,-0.01,-0.111788,-0.01143794301474431
2023-04-30,91926,DAL,DELTA AIR LINES INC,-0.01,-0.021109,-0.013147482168736077
2023-04-30,17812,EXPI,E X P WORLD HOLDINGS INC,-0.01,-0.082442,-0.014903619944986736
2023-04-30,14328,AMC,A M C ENTERTAINMENT HOLDINGS INC,-0.01,0.094164,-0.017091438869794848
2023-04-30,20891,ULCC,FRONTIER GROUP HOLDINGS INC,-0.01,-0.039209,-0.01803928791646195
2023-04-30,20439,MSGM,MOTORSPORT GAMES INC,-0.01,-0.149254,-0.019199640054381226
2023-04-30,91915,CNK,CINEMARK HOLDINGS INC,-0.01,0.137672,-0.019494095649328795
2023-04-30,19849,SMMT,SUMMIT THERAPEUTICS INC,-0.01,-0.249354,-0.01990975038408512
2023-04-30,92601,NOG,NORTHERN OIL & GAS INC,-0.01,0.089276,-0.02137599708952359
2023-04-30,21106,TRKA,TROIKA MEDIA GROUP INC,-0.01,-0.179238,-0.023183168708800272
2023-04-30,25452,PEGY,PINEAPPLE ENERGY INC,-0.01,-0.129426,-0.025617772037897467
2023-04-30,22771,COSM,COSMOS HEALTH INC,-0.01,-0.051663,-0.04087188148738556
2023-05-31,82779,NVAX,NOVAVAX INC,0.01,0.045882,0.061183735509566385
2023-05-31,90177,ACAD,ACADIA PHARMACEUTICALS,0.01,0.09807300000000001,0.054546444410238114
2023-05-31,49656,BK,BANK OF NEW YORK MELLON CORP,0.01,-0.059779,0.046663610263838355
2023-05-31,76461,VERU,VERU INC,0.01,-0.224134,0.04547786217688037
2023-05-31,15291,ETSY,ETSY INC,0.01,-0.201425,0.04418562774182026
2023-05-31,58246,NTRS,NORTHERN TRUST CORP,0.01,-0.083498,0.042735682775099294
2023-05-31,92095,INFN,INFINERA CORP,0.01,-0.22957,0.041683848024040376
2023-05-31,21723,HOOD,ROBINHOOD MARKETS INC,0.01,0.004248,0.040569572018143756
2023-05-31,13947,BLUE,BLUEBIRD BIO INC,0.01,-0.233547,0.040529792194742564
2023-05-31,16140,TWLO,TWILIO INC,0.01,0.31966100000000003,0.040130408027652976
2023-05-31,80306,BCRX,BIOCRYST PHARMACEUTICALS INC,0.01,0.083066,0.04006394088753943
2023-05-31,84519,CIEN,CIENA CORP,0.01,0.011542,0.03996786091645207
2023-05-31,12579,GEVO,GEVO INC,0.01,0.108407,0.03961162031931702
2023-05-31,21894,FORG,FORGEROCK INC,0.01,0.0013310000000000002,0.039577367414122884
2023-05-31,14245,FATE,FATE THERAPEUTICS INC,0.01,-0.171702,0.038194721120283645
2023-05-31,16595,SNAP,SNAP INC,0.01,0.167406,0.03802592626877898
2023-05-31,13967,PTCT,P T C THERAPEUTICS INC,0.01,-0.242509,0.03795314658168342
2023-05-31,14690,ARDX,ARDELYX INC,0.01,-0.254783,0.03764086347880874
2023-05-31,79859,NYCB,NEW YORK COMMUNITY BANCORP INC,0.01,-0.025765,0.03757615049993334
2023-05-31,72726,STT,STATE STREET CORP,0.01,-0.062339,0.03728217632723878
2023-05-31,16649,OKTA,OKTA INC,0.01,0.322764,0.03718571733237217
2023-05-31,15546,Z,ZILLOW GROUP INC,0.01,0.043881,0.03690916188855866
2023-05-31,17034,ALTR,ALTAIR ENGINEERING INC,0.01,0.058322,0.03687705074075887
2023-05-31,13046,UI,UBIQUITI INC,0.01,-0.299693,0.03645338257435434
2023-05-31,85741,HOPE,HOPE BANCORP INC,0.01,-0.106959,0.03626525601061619
2023-05-31,70519,C,CITIGROUP INC,0.01,-0.062085999999999995,0.036053625813954736
2023-05-31,16964,SPCE,VIRGIN GALACTIC HOLDINGS INC,0.01,-0.053113,0.03602627724616845
2023-05-31,13379,SPLK,SPLUNK INC,0.01,0.14766,0.03594822964673256
2023-05-31,59408,BAC,BANK OF AMERICA CORP,0.01,-0.05455,0.03573495039947443
2023-05-31,15826,SQ,BLOCK INC,0.01,-0.010242,0.03562382692823935
2023-05-31,14797,CDNA,CAREDX INC,0.01,-0.017259,0.03538583390335134
2023-05-31,88949,SGEN,SEAGEN INC,0.01,-0.025161999999999997,0.03460880157590084
2023-05-31,13628,WDAY,WORKDAY INC,0.01,0.135212,0.03453233551465274
2023-05-31,93132,FTNT,FORTINET INC,0.01,0.080081,0.03432329432279918
2023-05-31,13816,MODN,MODEL N INC,0.01,0.032702,0.034186629464439136
2023-05-31,47896,JPM,JPMORGAN CHASE & CO,0.01,-0.021963999999999997,0.03414552090889512
2023-05-31,45306,IDCC,INTERDIGITAL INC,0.01,0.222202,0.033847967636054514
2023-05-31,15119,WK,WORKIVA INC,0.01,0.033161,0.03377333626514062
2023-05-31,20892,COIN,COINBASE GLOBAL INC,0.01,0.152687,0.033629274580059265
2023-05-31,21125,ZIP,ZIPRECRUITER INC,0.01,-0.090439,0.03350036347267898
2023-05-31,19788,PLTR,PALANTIR TECHNOLOGIES INC,0.01,0.894403,0.033349176079899685
2023-05-31,19938,ALGM,ALLEGRO MICROSYSTEMS INC,0.01,0.095863,0.03334471405552669
2023-05-31,18134,UPWK,UPWORK INC,0.01,-0.146818,0.033204019848137464
2023-05-31,18908,TXG,10X GENOMICS INC,0.01,-0.00309,0.03294767748816777
2023-05-31,14472,VRNS,VARONIS SYSTEMS INC,0.01,0.131053,0.032890362777879406
2023-05-31,91348,ATEC,ALPHATEC HOLDINGS INC,0.01,0.0462,0.032762146252272306
2023-05-31,19660,SUMO,SUMO LOGIC INC,0.01,0.0005049999999999998,0.03274839511822799
2023-05-31,85427,GPI,GROUP 1 AUTOMOTIVE INC,0.01,-0.005978,0.03272959110079177
2023-05-31,21121,SQSP,SQUARESPACE INC,0.01,-0.058646,0.0325491335889895
2023-05-31,17701,SMAR,SMARTSHEET INC,0.01,0.209453,0.032517700960255504
2023-05-31,69586,SBCF,SEACOAST BANKING CORP FLA,0.01,-0.071711,0.03225884210914674
2023-05-31,93272,CALX,CALIX INC,0.01,0.016251,0.03221614311415636
2023-05-31,75233,VGR,VECTOR GROUP LTD,0.01,-0.08451,0.032153735822744986
2023-05-31,66157,USB,U S BANCORP DEL,0.01,-0.131433,0.03214496283873425
2023-05-31,55993,NSSC,NAPCO SECURITY TECHNOLOGIES INC,0.01,0.198135,0.032086202373534975
2023-05-31,84604,CTIC,C T I BIOPHARMA CORP,0.01,0.858478,0.03204927038762342
2023-05-31,16182,PI,IMPINJ INC,0.01,0.153899,0.031848616031487156
2023-05-31,85002,SRPT,SAREPTA THERAPEUTICS INC,0.01,0.0030989999999999998,0.03169924894773928
2023-05-31,16304,NTNX,NUTANIX INC,0.01,0.231534,0.03156363625006083
2023-05-31,92203,LULU,LULULEMON ATHLETICA INC,0.01,-0.130001,0.031207718720622037
2023-05-31,80054,MED,MEDIFAST INC,0.01,-0.14496,0.031178573698395773
2023-05-31,23568,MBC,MASTERBRAND INC,0.01,0.28258300000000003,0.030623801983395864
2023-05-31,90285,MNKD,MANNKIND CORP,0.01,0.201533,0.03060736993238268
2023-05-31,20972,PATH,UIPATH INC,0.01,0.266935,0.030566126765628192
2023-05-31,87583,AGEN,AGENUS INC,0.01,0.029450999999999998,0.030564065882230575
2023-05-31,13527,FIVE,FIVE BELOW INC,0.01,-0.129523,0.030456701192076073
2023-05-31,64282,BBWI,BATH & BODY WORKS INC,0.01,0.00032700000000000047,0.030435367142311293
2023-05-31,14044,AGIO,AGIOS PHARMACEUTICALS INC,0.01,0.101716,0.030277351175333776
2023-05-31,14359,XNCR,XENCOR INC,0.01,0.021300000000000003,0.030258900159163687
2023-05-31,19184,ARQT,ARCUTIS BIOTHERAPEUTICS INC,0.01,-0.461032,0.030171639083187915
2023-05-31,22265,RIVN,RIVIAN AUTOMOTIVE INC,0.01,0.145324,0.03007000950866772
2023-05-31,18580,FSLY,FASTLY INC,0.01,0.097826,0.02990501785419198
2023-05-31,14776,SYF,SYNCHRONY FINANCIAL,0.01,0.053832000000000005,0.02989500690939318
2023-05-31,22976,WBD,WARNER BROS DISCOVERY INC,0.01,-0.17486,0.02983664708356635
2023-05-31,90979,UAA,UNDER ARMOUR INC,0.01,-0.19081,0.029831040563183836
2023-05-31,36397,FHN,FIRST HORIZON CORP,0.01,-0.416198,0.029758330060137395
2023-05-31,14495,ATEN,A10 NETWORKS INC,0.01,0.053921000000000004,0.02972071244922727
2023-05-31,19854,EBC,EASTERN BANKSHARES INC,0.01,-0.072332,0.02970058882014443
2023-05-31,18377,GOSS,GOSSAMER BIO INC,0.01,0.035098000000000004,0.02957516048087972
2023-05-31,18452,LYFT,LYFT INC,0.01,-0.123662,0.02953397970859025
2023-05-31,15065,FGEN,FIBROGEN INC,0.01,0.0039310000000000005,0.029319137583582247
2023-05-31,19746,ASAN,ASANA INC,0.01,0.472234,0.02921357654841053
2023-05-31,85020,PPBI,PACIFIC PREMIER BANCORP INC,0.01,-0.142376,0.029161045306699343
2023-05-31,14970,HUBS,HUBSPOT INC,0.01,0.226864,0.02901161432140855
2023-05-31,13181,GWRE,GUIDEWIRE SOFTWARE INC,0.01,0.085457,0.02890004686061505
2023-05-31,22084,GTLB,GITLAB INC,0.01,0.213729,0.028883201760814006
2023-05-31,19635,HRMY,HARMONY BIOSCIENCES HLDGS INC,0.01,0.06891900000000001,0.028649236698235964
2023-05-31,92050,PODD,INSULET CORP,0.01,-0.141349,0.028562309527855545
2023-05-31,16338,VVV,VALVOLINE INC,0.01,0.110665,0.02854801689267296
2023-05-31,90178,ALNY,ALNYLAM PHARMACEUTICALS INC,0.01,-0.074897,0.028531326801416353
2023-05-31,88159,EXEL,EXELIXIS INC,0.01,0.049890000000000004,0.028468220013704068
2023-05-31,14136,RNG,RINGCENTRAL INC,0.01,0.255409,0.028283640872158296
2023-05-31,80498,ABCB,AMERIS BANCORP,0.01,-0.061572,0.028283158740613247
2023-05-31,19501,RLAY,RELAY THERAPEUTICS INC,0.01,-0.023891,0.02811063189880806
2023-05-31,13579,NBHC,NATIONAL BANK HOLDINGS CORP,0.01,-0.054491,0.028108556867715365
2023-05-31,78840,IAC,IAC INC,0.01,0.07495500000000001,0.02793827583618081
2023-05-31,13730,PBF,P B F ENERGY INC,0.01,0.058227,0.027933982958853083
2023-05-31,13877,IBTX,INDEPENDENT BANK GROUP INC,0.01,-0.075459,0.027922724368168478
2023-05-31,21957,RELY,REMITLY GLOBAL INC,0.01,0.088005,0.027886304927922177
2023-05-31,14436,RARE,ULTRAGENYX PHARMACEUTICALS INC,0.01,0.126633,0.027884233125246162
2023-05-31,22618,TPG,T P G INC,-0.01,-0.10598099999999999,-0.0026167958279423014
2023-05-31,34833,OXY,OCCIDENTAL PETROLEUM CORP,-0.01,-0.06655799999999999,-0.0026244374010455634
2023-05-31,32986,ATO,ATMOS ENERGY CORP,-0.01,0.012738000000000001,-0.002703175229068471
2023-05-31,24010,ETR,ENTERGY CORP NEW,-0.01,-0.081554,-0.0028144960398319967
2023-05-31,20787,BZFD,BUZZFEED INC,-0.01,0.189814,-0.002858495618529232
2023-05-31,16771,MGY,MAGNOLIA OIL & GAS CORP,-0.01,-0.082968,-0.0029397869585510612
2023-05-31,16437,CWH,CAMPING WORLD HOLDINGS INC,-0.01,0.2,-0.002944015010198666
2023-05-31,21371,CAH,CARDINAL HEALTH INC,-0.01,-0.001226,-0.002953299528646763
2023-05-31,42877,JBHT,HUNT J B TRANSPORT SERVICES INC,-0.01,-0.048858,-0.0030098991720236695
2023-05-31,91531,OC,OWENS CORNING NEW,-0.01,-0.008156,-0.003017979794111253
2023-05-31,62341,PDCE,P D C ENERGY INC,-0.01,0.051219,-0.003090375918612576
2023-05-31,15313,EVA,ENVIVA INC,-0.01,-0.5952900000000001,-0.003108088283955224
2023-05-31,20161,CHRD,CHORD ENERGY CORP,-0.01,0.024195,-0.003166569493938518
2023-05-31,85593,AMG,AFFILIATED MANAGERS GROUP INC,-0.01,-0.040233,-0.003169515310152351
2023-05-31,79444,TALO,TALOS ENERGY INC,-0.01,-0.100507,-0.003200270377093471
2023-05-31,14759,WMS,ADVANCED DRAINAGE SYSTEMS INC,-0.01,0.126879,-0.0032247014038779224
2023-05-31,90071,NRG,N R G ENERGY INC,-0.01,-0.014783000000000001,-0.003303896213030266
2023-05-31,13188,POST,POST HOLDINGS INC,-0.01,-0.064774,-0.003310555571176302
2023-05-31,19950,WE,WEWORK INC,-0.01,-0.597256,-0.0033373261513050013
2023-05-31,17787,EQH,EQUITABLE HOLDINGS INC,-0.01,-0.059453,-0.0033428261989880137
2023-05-31,21742,CASY,CASEYS GENERAL STORES INC,-0.01,-0.017516,-0.003365008498781531
2023-05-31,91727,TA,TRAVELCENTERS AMERICA INC,-0.01,-0.005171,-0.003418888864015949
2023-05-31,14579,PAYC,PAYCOM SOFTWARE INC,-0.01,-0.03764,-0.0034707954215032113
2023-05-31,76082,CTRA,COTERRA ENERGY INC,-0.01,-0.088144,-0.003603181579619889
2023-05-31,14358,MMAT,META MATERIALS INC,-0.01,0.136403,-0.0036645480688432264
2023-05-31,89134,OVV,OVINTIV INC,-0.01,-0.087088,-0.0037521466878295273
2023-05-31,21053,BBAI,BIGBEAR AI HOLDINGS INC,-0.01,-0.241593,-0.003752493143267227
2023-05-31,22079,LTH,LIFE TIME GROUP HOLDINGS INC,-0.01,-0.08928,-0.0037534101715201267
2023-05-31,44644,ADP,AUTOMATIC DATA PROCESSING INC,-0.01,-0.053708,-0.003761153833108483
2023-05-31,19076,ASTS,A S T SPACEMOBILE INC,-0.01,0.017054,-0.0038583891832039627
2023-05-31,60098,OTTR,OTTER TAIL CORP,-0.01,0.033564000000000004,-0.003872493002219689
2023-05-31,20750,CWT,CALIFORNIA WATER SERVICE GROUP,-0.01,0.015765,-0.0038952997231811153
2023-05-31,18368,NFE,NEW FORTRESS ENERGY INC,-0.01,-0.136379,-0.003907848818459033
2023-05-31,16736,VST,VISTRA CORP,-0.01,0.0009480000000000005,-0.004025118759798921
2023-05-31,22088,FLNC,FLUENCE ENERGY INC,-0.01,0.369538,-0.004106907921942991
2023-05-31,14167,ISEE,IVERIC BIO INC,-0.01,0.144103,-0.004123796584654036
2023-05-31,13124,VTLE,VITAL ENERGY INC,-0.01,-0.111979,-0.0041795152421395965
2023-05-31,18411,SO,SOUTHERN CO,-0.01,-0.046277,-0.004244857621046105
2023-05-31,20923,EDR,ENDEAVOR GROUP HOLDINGS INC,-0.01,-0.130117,-0.004278844346737854
2023-05-31,81666,HA,HAWAIIAN HOLDINGS INC,-0.01,-0.042076999999999996,-0.004428523106571406
2023-05-31,87426,LCII,L C I INDUSTRIES,-0.01,-0.047217,-0.004719490370836403
2023-05-31,19070,ETNB,89BIO INC,-0.01,0.137139,-0.004778575802269902
2023-05-31,21020,AAL,AMERICAN AIRLINES GROUP INC,-0.01,0.079916,-0.004826496548165568
2023-05-31,16436,ARCH,ARCH RESOURCES INC,-0.01,-0.139062,-0.004854167355294224
2023-05-31,21608,GXO,G X O LOGISTICS INC,-0.01,0.048851,-0.004928687611122359
2023-05-31,19751,LCID,LUCID GROUP INC,-0.01,-0.026331999999999998,-0.004931102733004495
2023-05-31,81740,SBGI,SINCLAIR BROADCAST GROUP INC,-0.01,-0.218174,-0.004974078330797544
2023-05-31,19849,SMMT,SUMMIT THERAPEUTICS INC,-0.01,0.231186,-0.0052098383575785515
2023-05-31,19752,DEN,DENBURY INC,-0.01,-0.038037999999999995,-0.005397652740431224
2023-05-31,18676,TMDX,TRANSMEDICS GROUP INC,-0.01,-0.085078,-0.005400564485515505
2023-05-31,85913,MAR,MARRIOTT INTERNATIONAL INC NEW,-0.01,-0.009814,-0.005541969913969732
2023-05-31,21325,PLL,PIEDMONT LITHIUM INC,-0.01,-0.05114,-0.005635903902504841
2023-05-31,28484,HES,HESS CORP,-0.01,-0.130437,-0.005879032356484444
2023-05-31,21890,BROS,DUTCH BROS INC,-0.01,-0.09322899999999999,-0.005934058229445366
2023-05-31,21027,BMEA,BIOMEA FUSION INC,-0.01,0.148696,-0.006040654374478536
2023-05-31,17726,CCK,CROWN HOLDINGS INC,-0.01,-0.112412,-0.006042429279704701
2023-05-31,81540,ABC,AMERISOURCEBERGEN CORP,-0.01,0.019001,-0.006426853678658426
2023-05-31,25487,CAR,AVIS BUDGET GROUP INC,-0.01,-0.053925,-0.0066648706613018135
2023-05-31,19316,SPHR,SPHERE ENTERTAINMENT CO,-0.01,-0.15540299999999999,-0.006781847549226274
2023-05-31,55001,TRN,TRINITY INDUSTRIES INC,-0.01,-0.120572,-0.007108989496648189
2023-05-31,21597,PECO,PHILLIPS EDISON & COMPANY INC,-0.01,-0.080927,-0.007193831665921817
2023-05-31,19577,RKT,ROCKET COMPANIES INC,-0.01,-0.10355,-0.007199321337479249
2023-05-31,83244,CENX,CENTURY ALUMINUM CO,-0.01,-0.090973,-0.007553654552737854
2023-05-31,13244,MTDR,MATADOR RESOURCES CO,-0.01,-0.1038,-0.007565917517842158
2023-05-31,16529,ROCC,RANGER OIL CORP,-0.01,-0.109942,-0.007659464886725786
2023-05-31,26825,K,KELLOGG CO,-0.01,-0.038204,-0.007670554454819347
2023-05-31,91461,WU,WESTERN UNION CO,-0.01,0.038424,-0.007821739519755002
2023-05-31,91103,UAL,UNITED AIRLINES HOLDINGS INC,-0.01,0.080014,-0.00792642160863054
2023-05-31,88343,PACW,PACWEST BANCORP DE,-0.01,-0.366797,-0.007944766929461161
2023-05-31,26403,DIS,DISNEY WALT CO,-0.01,-0.145516,-0.008040825941291364
2023-05-31,78081,LGND,LIGAND PHARMACEUTICALS INC,-0.01,-0.085784,-0.008067656726637439
2023-05-31,15540,RILY,B RILEY FINANCIAL INC,-0.01,0.17937,-0.008120332815419589
2023-05-31,57817,JWN,NORDSTROM INC,-0.01,-0.002274,-0.008303917871810297
2023-05-31,27633,R,RYDER SYSTEMS INC,-0.01,-0.00015999999999999999,-0.008587911338009882
2023-05-31,19098,HESM,HESS MIDSTREAM L P,-0.01,-0.03324,-0.009358272686983105
2023-05-31,13641,FANG,DIAMONDBACK ENERGY INC,-0.01,-0.103811,-0.00958735938605742
2023-05-31,19539,CANO,CANO HEALTH INC,-0.01,0.168752,-0.009733294430108867
2023-05-31,11850,XOM,EXXON MOBIL CORP,-0.01,-0.132739,-0.009995348250210362
2023-05-31,91926,DAL,DELTA AIR LINES INC,-0.01,0.055213,-0.010346556090402617
2023-05-31,15395,CABO,CABLE ONE INC,-0.01,-0.19323099999999999,-0.010571499696258433
2023-05-31,20391,TPL,TEXAS PACIFIC LAND CORP,-0.01,-0.121383,-0.010776221419716707
2023-05-31,76712,AES,A E S CORP,-0.01,-0.169342,-0.010780404352550328
2023-05-31,14541,CVX,CHEVRON CORP NEW,-0.01,-0.101439,-0.010786224981381399
2023-05-31,19136,MCOM,MICROMOBILITY COM INC,-0.01,-0.7062710000000001,-0.010790165013944987
2023-05-31,16086,HTZ,HERTZ GLOBAL HOLDINGS INC NEW,-0.01,-0.063614,-0.010958501215607269
2023-05-31,15303,VKTX,VIKING THERAPEUTICS INC,-0.01,0.026840000000000003,-0.010959687809809925
2023-05-31,20583,CHK,CHESAPEAKE ENERGY CORP,-0.01,-0.079804,-0.011358313780400158
2023-05-31,39490,APA,A P A CORP,-0.01,-0.141247,-0.011405241954337909
2023-05-31,17812,EXPI,E X P WORLD HOLDINGS INC,-0.01,0.317262,-0.011549274425339496
2023-05-31,16824,KALA,KALA PHARMACEUTICALS INC,-0.01,-0.096877,-0.012010473196367976
2023-05-31,20870,RXDX,PROMETHEUS BIOSCIENCES INC,-0.01,0.020829,-0.012575336416292429
2023-05-31,19187,CLSK,CLEANSPARK INC,-0.01,0.093525,-0.012648332659500211
2023-05-31,22085,PTLO,PORTILLOS INC,-0.01,-0.075355,-0.014030679710215795
2023-05-31,92601,NOG,NORTHERN OIL & GAS INC,-0.01,-0.10194399999999999,-0.016208243795715414
2023-05-31,20439,MSGM,MOTORSPORT GAMES INC,-0.01,-0.13039699999999999,-0.017366768741883316
2023-05-31,91915,CNK,CINEMARK HOLDINGS INC,-0.01,-0.055202,-0.018025975166704483
2023-05-31,20891,ULCC,FRONTIER GROUP HOLDINGS INC,-0.01,-0.136433,-0.018695619469755807
2023-05-31,21106,TRKA,TROIKA MEDIA GROUP INC,-0.01,-0.393162,-0.023130076686712193
2023-05-31,22771,COSM,COSMOS HEALTH INC,-0.01,0.011175,-0.02420649537225407
2023-05-31,14328,AMC,A M C ENTERTAINMENT HOLDINGS INC,-0.01,-0.18548,-0.02534232628743336
2023-06-30,13947,BLUE,BLUEBIRD BIO INC,0.01,-0.021988,0.06516051263883287
2023-06-30,13643,ICPT,INTERCEPT PHARMACEUTICALS INC,0.01,0.045258,0.054545069331745126
2023-06-30,13967,PTCT,P T C THERAPEUTICS INC,0.01,-0.035053,0.0473433604343492
2023-06-30,90177,ACAD,ACADIA PHARMACEUTICALS,0.01,0.015071,0.04597270816339145
2023-06-30,49656,BK,BANK OF NEW YORK MELLON CORP,0.01,0.103385,0.04558088907888285
2023-06-30,14245,FATE,FATE THERAPEUTICS INC,0.01,-0.061503999999999996,0.04504877087778321
2023-06-30,19184,ARQT,ARCUTIS BIOTHERAPEUTICS INC,0.01,0.264897,0.04326003822621047
2023-06-30,18134,UPWK,UPWORK INC,0.01,0.134946,0.043066512882675545
2023-06-30,58246,NTRS,NORTHERN TRUST CORP,0.01,0.037173000000000005,0.042234762993764344
2023-06-30,79859,NYCB,NEW YORK COMMUNITY BANCORP INC,0.01,0.089307,0.04030625945353991
2023-06-30,15291,ETSY,ETSY INC,0.01,0.039846,0.03927445415729315
2023-06-30,21125,ZIP,ZIPRECRUITER INC,0.01,0.14395,0.037898655043720954
2023-06-30,47896,JPM,JPMORGAN CHASE & CO,0.01,0.067619,0.03770975392420375
2023-06-30,15546,Z,ZILLOW GROUP INC,0.01,0.097873,0.037600480217982554
2023-06-30,72726,STT,STATE STREET CORP,0.01,0.081044,0.03732669787416842
2023-06-30,21894,FORG,FORGEROCK INC,0.01,0.01629,0.037177039650379586
2023-06-30,59408,BAC,BANK OF AMERICA CORP,0.01,0.036484,0.03704550987400675
2023-06-30,13410,SUPN,SUPERNUS PHARMACEUTICALS INC,0.01,-0.09701699999999999,0.036810001343783996
2023-06-30,15826,SQ,BLOCK INC,0.01,0.098257,0.035809804668956884
2023-06-30,13816,MODN,MODEL N INC,0.01,0.103691,0.03576522012839774
2023-06-30,16182,PI,IMPINJ INC,0.01,-0.128076,0.03515839633478947
2023-06-30,20893,AGL,AGILON HEALTH INC,0.01,-0.131845,0.03506107804581711
2023-06-30,13046,UI,UBIQUITI INC,0.01,0.073152,0.035034853087862174
2023-06-30,16338,VVV,VALVOLINE INC,0.01,-0.029792,0.03478624026518726
2023-06-30,82779,NVAX,NOVAVAX INC,0.01,-0.081097,0.03430859008421055
2023-06-30,90037,HTH,HILLTOP HOLDINGS INC,0.01,0.06164,0.034268833854468564
2023-06-30,84519,CIEN,CIENA CORP,0.01,-0.095007,0.03408573346932267
2023-06-30,80054,MED,MEDIFAST INC,0.01,0.188399,0.033988538997681006
